customer_id,customer_name,gender,birth_year,city,join_date,age,customer_segment
5430,Michael Anderson,Male,1997,Lower Manhattan,2022-04-18,26,Young Professional
5431,Alex Miller,Male,1977,Lower Manhattan,2021-08-24,46,Family
5432,Alex Davis,Male,1969,Lower Manhattan,2023-05-19,54,Mature
5433,Robert Anderson,Male,1984,Lower Manhattan,2021-10-12,39,Family
5434,John Davis,Female,1993,Hell's Kitchen,2022-07-08,30,Young Professional
5435,Emily Thomas,Female,1987,Astoria,2022-12-30,36,Family
5436,James Johnson,Female,1967,Lower Manhattan,2022-01-22,56,Mature
5437,Emma White,Male,1965,Astoria,2023-01-02,58,Mature
5438,Emma Brown,Male,1995,Hell's Kitchen,2023-01-25,28,Young Professional
5439,Alex Martin,Male,2005,Astoria,2021-08-29,18,Student
5440,William Williams,Female,1973,Lower Manhattan,2021-05-07,50,Mature
5441,Daniel Johnson,Male,2004,Hell's Kitchen,2021-03-04,19,Student
5442,Emily White,Male,1985,Lower Manhattan,2021-01-14,38,Family
5443,Michael White,Female,1970,Astoria,2022-04-27,53,Mature
5444,Alex Jackson,Male,1975,Hell's Kitchen,2021-08-21,48,Family
5445,John Martin,Female,2004,Astoria,2022-01-14,19,Student
5446,Emma Jones,Female,1978,Lower Manhattan,2022-05-01,45,Family
5447,James White,Female,1999,Astoria,2021-09-19,24,Student
5448,Sarah Miller,Male,1990,Lower Manhattan,2022-08-03,33,Young Professional
5449,William Taylor,Male,1998,Astoria,2021-12-21,25,Young Professional
5450,Sophia Davis,Female,1982,Hell's Kitchen,2023-01-01,41,Family
5451,Alex Smith,Male,1969,Lower Manhattan,2021-05-27,54,Mature
5452,Alex Taylor,Male,1984,Lower Manhattan,2022-07-04,39,Family
5453,Emma Jackson,Male,2003,Hell's Kitchen,2021-10-13,20,Student
5454,Thomas Williams,Male,2005,Hell's Kitchen,2021-04-16,18,Student
5455,Grace Harris,Male,1981,Lower Manhattan,2021-05-21,42,Family
5456,Sophia Wilson,Female,1969,Lower Manhattan,2022-12-23,54,Mature
5457,Michael Williams,Female,1973,Lower Manhattan,2023-03-04,50,Mature
5458,Alex Anderson,Male,1980,Lower Manhattan,2021-01-12,43,Family
5459,Sarah Williams,Female,2005,Hell's Kitchen,2021-07-29,18,Student
5460,Michael Smith,Female,1986,Astoria,2022-10-05,37,Family
5461,Sophia Thomas,Male,1985,Lower Manhattan,2022-11-24,38,Family
5462,Sophia Johnson,Female,1998,Hell's Kitchen,2022-04-20,25,Young Professional
5463,Alex Johnson,Male,1972,Hell's Kitchen,2021-01-30,51,Mature
5464,William Jackson,Female,1976,Astoria,2022-03-28,47,Family
5465,John Smith,Male,1995,Astoria,2022-01-28,28,Young Professional
5466,John White,Male,1981,Hell's Kitchen,2022-11-10,42,Family
5467,Michael Jackson,Female,1989,Hell's Kitchen,2023-01-17,34,Young Professional
5468,Sarah Williams,Female,1998,Hell's Kitchen,2021-02-10,25,Young Professional
5469,Grace Wilson,Male,1995,Lower Manhattan,2023-05-06,28,Young Professional
5470,David Johnson,Female,1986,Astoria,2022-01-10,37,Family
5471,Emily Anderson,Female,1967,Hell's Kitchen,2022-07-07,56,Mature
5472,Sophia Smith,Male,2000,Hell's Kitchen,2023-05-08,23,Student
5473,Sophia Martin,Male,1968,Lower Manhattan,2022-07-02,55,Mature
5474,William Brown,Male,1967,Hell's Kitchen,2021-01-13,56,Mature
5475,Thomas Thomas,Female,1973,Hell's Kitchen,2021-07-27,50,Mature
5476,Alex Johnson,Male,1976,Astoria,2023-03-11,47,Family
5477,Thomas Brown,Male,1997,Astoria,2021-04-27,26,Young Professional
5478,Daniel Davis,Male,1987,Astoria,2022-08-14,36,Family
5479,Emma Taylor,Male,2002,Hell's Kitchen,2022-01-27,21,Student
5480,Sophia Martin,Female,1970,Lower Manhattan,2023-04-08,53,Mature
5481,William Smith,Male,2005,Lower Manhattan,2023-06-01,18,Student
5482,Daniel Smith,Male,1984,Lower Manhattan,2021-02-11,39,Family
5483,Emily Miller,Male,1989,Lower Manhattan,2023-05-17,34,Young Professional
5484,Grace Miller,Male,1965,Lower Manhattan,2023-01-06,58,Mature
5485,Alex Harris,Male,1994,Hell's Kitchen,2023-05-22,29,Young Professional
5486,James Harris,Male,1985,Lower Manhattan,2022-04-30,38,Family
5487,William Harris,Female,1995,Hell's Kitchen,2023-05-29,28,Young Professional
5488,Robert Williams,Male,2002,Astoria,2021-08-15,21,Student
5489,Sophia Davis,Male,1973,Lower Manhattan,2021-04-04,50,Mature
5490,Sophia Jackson,Female,2003,Astoria,2022-03-06,20,Student
5491,Emma Jones,Female,1984,Astoria,2021-08-11,39,Family
5492,Thomas Anderson,Female,1978,Lower Manhattan,2023-04-21,45,Family
5493,Thomas Brown,Female,1993,Astoria,2022-07-06,30,Young Professional
5494,Robert Jones,Male,1965,Lower Manhattan,2022-02-05,58,Mature
5495,Sarah White,Male,1992,Astoria,2021-02-11,31,Young Professional
5496,Emily Brown,Male,2002,Hell's Kitchen,2021-05-05,21,Student
5497,Thomas Martin,Male,1973,Astoria,2022-08-03,50,Mature
5498,John Jones,Female,1988,Hell's Kitchen,2021-03-01,35,Family
5499,James Smith,Female,1997,Hell's Kitchen,2022-10-13,26,Young Professional
5500,Olivia Brown,Female,1988,Hell's Kitchen,2021-01-14,35,Family
5501,Robert Williams,Female,2003,Lower Manhattan,2021-12-26,20,Student
5502,Sophia Wilson,Female,1998,Lower Manhattan,2021-07-12,25,Young Professional
5503,Sophia Johnson,Male,1976,Lower Manhattan,2021-08-29,47,Family
5504,Sarah Anderson,Female,1981,Hell's Kitchen,2022-05-16,42,Family
5505,Emily Harris,Male,1992,Hell's Kitchen,2021-12-27,31,Young Professional
5506,Emma Miller,Male,1982,Lower Manhattan,2021-11-16,41,Family
5507,Alex Williams,Female,1981,Hell's Kitchen,2021-07-13,42,Family
5508,Emma Davis,Female,1999,Hell's Kitchen,2023-03-09,24,Student
5509,Thomas Jackson,Female,1969,Astoria,2021-08-12,54,Mature
5510,Michael Taylor,Male,1985,Lower Manhattan,2022-12-18,38,Family
5511,Sarah Johnson,Female,1980,Astoria,2023-05-26,43,Family
5512,Sophia Taylor,Male,1995,Lower Manhattan,2022-02-28,28,Young Professional
5513,Daniel Wilson,Female,2005,Hell's Kitchen,2021-10-05,18,Student
5514,David Jones,Male,2002,Lower Manhattan,2021-07-29,21,Student
5515,Emily Johnson,Male,1979,Astoria,2021-08-19,44,Family
5516,James Martin,Male,1981,Hell's Kitchen,2022-01-13,42,Family
5517,Sophia Williams,Female,1970,Astoria,2022-07-17,53,Mature
5518,Emma Williams,Female,2001,Lower Manhattan,2022-08-05,22,Student
5519,Sarah Williams,Male,1977,Astoria,2021-06-26,46,Family
5520,Sophia Taylor,Male,1978,Hell's Kitchen,2021-01-22,45,Family
5521,Sophia Davis,Male,1980,Lower Manhattan,2022-12-27,43,Family
5522,John Brown,Female,2003,Hell's Kitchen,2023-03-22,20,Student
5523,James Davis,Female,2005,Lower Manhattan,2021-03-22,18,Student
5524,Sarah Thomas,Female,1977,Lower Manhattan,2022-08-20,46,Family
5525,Alex Jones,Male,1991,Astoria,2022-01-17,32,Young Professional
5526,Robert Harris,Male,1974,Lower Manhattan,2023-05-27,49,Family
5527,Thomas Jones,Female,1983,Hell's Kitchen,2023-01-10,40,Family
5528,Michael Williams,Female,1994,Lower Manhattan,2022-08-29,29,Young Professional
5529,Daniel Martin,Male,1985,Astoria,2021-11-10,38,Family
5530,Thomas White,Male,2002,Lower Manhattan,2021-11-27,21,Student
5531,David Miller,Male,1985,Lower Manhattan,2022-03-06,38,Family
5532,Emma White,Male,1996,Lower Manhattan,2022-02-04,27,Young Professional
5533,Robert Wilson,Male,1983,Hell's Kitchen,2021-03-23,40,Family
5534,Robert Miller,Female,1995,Lower Manhattan,2021-01-07,28,Young Professional
5535,Sarah White,Male,1998,Hell's Kitchen,2022-09-14,25,Young Professional
5536,Emily Jackson,Male,2004,Lower Manhattan,2021-02-22,19,Student
5537,Sarah Jones,Female,1978,Lower Manhattan,2022-02-28,45,Family
5538,James Anderson,Male,1987,Lower Manhattan,2021-04-04,36,Family
5539,Emma Miller,Male,1994,Hell's Kitchen,2022-02-26,29,Young Professional
5540,William Smith,Female,2001,Astoria,2021-12-25,22,Student
5541,Daniel Martin,Male,1969,Astoria,2021-03-15,54,Mature
5542,Sophia Taylor,Female,1966,Hell's Kitchen,2021-09-19,57,Mature
5543,Alex Taylor,Male,1968,Lower Manhattan,2021-03-04,55,Mature
5544,Sarah Taylor,Male,1970,Astoria,2022-01-01,53,Mature
5545,Alex Taylor,Male,1976,Hell's Kitchen,2021-03-20,47,Family
5546,Olivia Jones,Female,1976,Astoria,2022-01-05,47,Family
5547,Alex Martin,Male,1969,Hell's Kitchen,2021-03-17,54,Mature
5548,David Anderson,Female,2003,Lower Manhattan,2021-11-16,20,Student
5549,William Thomas,Male,1998,Hell's Kitchen,2021-10-28,25,Young Professional
5550,Michael Davis,Female,1973,Hell's Kitchen,2022-04-14,50,Mature
5551,Thomas Jones,Male,1981,Astoria,2022-01-22,42,Family
5552,Grace Smith,Male,1980,Hell's Kitchen,2023-05-03,43,Family
5553,John Miller,Female,1999,Lower Manhattan,2023-03-29,24,Student
5554,Sophia Williams,Male,1966,Hell's Kitchen,2022-04-22,57,Mature
5555,James Anderson,Male,2000,Astoria,2021-02-05,23,Student
5556,John Harris,Female,1968,Hell's Kitchen,2023-01-18,55,Mature
5557,Thomas Jones,Female,1986,Hell's Kitchen,2022-09-07,37,Family
5558,Olivia Jones,Female,1988,Hell's Kitchen,2022-12-12,35,Family
5559,Emily Thomas,Male,1973,Hell's Kitchen,2023-03-31,50,Mature
5560,John Williams,Male,1969,Lower Manhattan,2022-01-16,54,Mature
5561,James Harris,Male,1982,Hell's Kitchen,2022-03-18,41,Family
5562,James Miller,Male,2001,Lower Manhattan,2021-08-07,22,Student
5563,Sophia Johnson,Male,1988,Lower Manhattan,2021-03-07,35,Family
5564,John Williams,Male,2001,Lower Manhattan,2021-01-29,22,Student
5565,Thomas Harris,Male,1979,Lower Manhattan,2022-10-13,44,Family
5566,William Brown,Female,1990,Hell's Kitchen,2021-02-20,33,Young Professional
5567,Sophia Anderson,Male,2000,Hell's Kitchen,2023-03-12,23,Student
5568,Thomas Williams,Male,1981,Hell's Kitchen,2021-07-19,42,Family
5569,William Williams,Male,2005,Lower Manhattan,2022-04-15,18,Student
5570,Olivia Harris,Male,2001,Hell's Kitchen,2023-03-11,22,Student
5571,Alex Williams,Female,1989,Lower Manhattan,2021-06-27,34,Young Professional
5572,Robert Smith,Male,1985,Lower Manhattan,2021-04-07,38,Family
5573,David Wilson,Male,1971,Lower Manhattan,2021-12-19,52,Mature
5574,Emily White,Female,1972,Lower Manhattan,2023-01-22,51,Mature
5575,Robert Jones,Male,2001,Astoria,2021-09-01,22,Student
5576,Alex Johnson,Male,1979,Hell's Kitchen,2022-02-21,44,Family
5577,Daniel Martin,Female,2002,Lower Manhattan,2022-08-14,21,Student
5578,Olivia Thomas,Female,1979,Hell's Kitchen,2022-08-12,44,Family
5579,James White,Female,1975,Hell's Kitchen,2023-01-31,48,Family
5580,David Jackson,Female,1988,Lower Manhattan,2021-05-12,35,Family
5581,Emma Thomas,Female,1977,Astoria,2023-06-05,46,Family
5582,Olivia Miller,Male,1981,Lower Manhattan,2022-12-25,42,Family
5583,Olivia Jones,Male,1984,Hell's Kitchen,2023-06-09,39,Family
5584,Grace Thomas,Male,1998,Lower Manhattan,2021-03-23,25,Young Professional
5585,William Thomas,Female,1999,Lower Manhattan,2022-12-03,24,Student
5586,Sarah Martin,Female,1990,Hell's Kitchen,2022-04-22,33,Young Professional
5587,James Taylor,Male,2003,Astoria,2022-12-24,20,Student
5588,Daniel Jones,Female,1975,Lower Manhattan,2021-04-04,48,Family
5589,Olivia Wilson,Female,1991,Hell's Kitchen,2022-03-23,32,Young Professional
5590,Grace Anderson,Male,1981,Lower Manhattan,2023-02-18,42,Family
5591,Sarah Davis,Female,1982,Hell's Kitchen,2023-01-14,41,Family
5592,Sophia Jackson,Female,1994,Lower Manhattan,2022-06-21,29,Young Professional
5593,John Taylor,Male,1978,Lower Manhattan,2022-08-28,45,Family
5594,Olivia Smith,Male,1974,Hell's Kitchen,2022-05-13,49,Family
5595,Thomas Taylor,Male,1984,Astoria,2023-02-20,39,Family
5596,James Anderson,Male,1968,Lower Manhattan,2021-09-06,55,Mature
5597,David Harris,Female,1988,Astoria,2023-05-14,35,Family
5598,Alex Davis,Female,1994,Hell's Kitchen,2022-04-11,29,Young Professional
5599,Michael Taylor,Female,1971,Astoria,2023-06-21,52,Mature
5600,Emma Wilson,Female,1981,Astoria,2021-01-19,42,Family
5601,Grace Wilson,Female,1976,Astoria,2022-05-01,47,Family
5602,Sarah Johnson,Male,1970,Lower Manhattan,2022-03-15,53,Mature
5603,John Harris,Female,1970,Astoria,2022-03-20,53,Mature
5604,Sarah Harris,Female,1984,Lower Manhattan,2021-07-15,39,Family
5605,Emma Taylor,Male,1987,Lower Manhattan,2021-12-04,36,Family
5606,Sarah Taylor,Male,1987,Lower Manhattan,2023-03-24,36,Family
5607,Daniel Smith,Female,1967,Lower Manhattan,2021-04-25,56,Mature
5608,Emma Taylor,Female,1966,Lower Manhattan,2021-09-06,57,Mature
5609,Olivia Davis,Female,1969,Lower Manhattan,2022-07-18,54,Mature
5610,John Thomas,Male,1997,Hell's Kitchen,2022-04-11,26,Young Professional
5611,Sophia Smith,Female,1991,Lower Manhattan,2023-06-27,32,Young Professional
5612,Sarah Thomas,Male,1985,Hell's Kitchen,2021-01-03,38,Family
5613,William Jones,Female,1966,Lower Manhattan,2021-08-31,57,Mature
5614,Thomas Anderson,Female,1966,Hell's Kitchen,2022-11-08,57,Mature
5615,Sarah Anderson,Female,1981,Hell's Kitchen,2021-05-22,42,Family
5616,Thomas Brown,Female,2000,Lower Manhattan,2021-05-27,23,Student
5617,Michael Davis,Male,1969,Lower Manhattan,2021-08-24,54,Mature
5618,Daniel White,Female,1988,Astoria,2023-06-29,35,Family
5619,Grace Anderson,Female,1988,Hell's Kitchen,2022-03-18,35,Family
5620,Grace Johnson,Male,2004,Astoria,2021-09-24,19,Student
5621,Sophia Davis,Male,1977,Lower Manhattan,2023-02-05,46,Family
5622,John Jones,Female,1976,Lower Manhattan,2022-08-30,47,Family
5623,Olivia Anderson,Male,1989,Lower Manhattan,2021-09-06,34,Young Professional
5624,Michael Anderson,Male,1981,Lower Manhattan,2023-05-25,42,Family
5625,Thomas Smith,Female,1972,Lower Manhattan,2023-06-22,51,Mature
5626,Thomas Anderson,Male,1992,Astoria,2022-11-20,31,Young Professional
5627,Emily Jackson,Male,2004,Astoria,2021-12-19,19,Student
5628,Sophia Jackson,Female,2002,Lower Manhattan,2021-11-15,21,Student
5629,Daniel Smith,Male,1969,Hell's Kitchen,2021-09-21,54,Mature
5630,Sophia Jones,Female,1997,Lower Manhattan,2023-04-19,26,Young Professional
5631,James Davis,Male,1993,Hell's Kitchen,2021-03-13,30,Young Professional
5632,David Williams,Female,1991,Astoria,2021-07-13,32,Young Professional
5633,Grace Davis,Male,1984,Lower Manhattan,2021-06-08,39,Family
5634,Michael Johnson,Female,1997,Lower Manhattan,2022-08-02,26,Young Professional
5635,Robert Johnson,Female,1988,Astoria,2021-03-28,35,Family
5636,Sarah Thomas,Female,1968,Hell's Kitchen,2022-11-10,55,Mature
5637,Emma Brown,Female,1970,Astoria,2021-05-07,53,Mature
5638,Daniel Thomas,Male,1994,Lower Manhattan,2021-11-22,29,Young Professional
5639,Emma Smith,Male,1981,Astoria,2021-06-19,42,Family
5640,Michael Taylor,Female,1988,Lower Manhattan,2023-01-28,35,Family
5641,Michael Miller,Female,1998,Hell's Kitchen,2022-08-07,25,Young Professional
5642,Daniel Jackson,Female,1976,Hell's Kitchen,2022-03-07,47,Family
5643,Sophia Jackson,Male,2001,Hell's Kitchen,2023-05-04,22,Student
5644,Alex Miller,Female,1974,Astoria,2023-02-24,49,Family
5645,John Anderson,Male,1983,Astoria,2022-06-05,40,Family
5646,Robert Brown,Female,1976,Hell's Kitchen,2021-07-15,47,Family
5647,William Taylor,Female,1993,Astoria,2021-04-14,30,Young Professional
5648,Robert Johnson,Male,1970,Lower Manhattan,2023-03-27,53,Mature
5649,Grace Davis,Female,1978,Hell's Kitchen,2022-10-08,45,Family
5650,John Williams,Male,1976,Lower Manhattan,2022-05-01,47,Family
5651,Grace Harris,Female,1994,Lower Manhattan,2021-03-27,29,Young Professional
5652,Daniel Davis,Female,1967,Hell's Kitchen,2022-01-26,56,Mature
5653,William Taylor,Male,1991,Hell's Kitchen,2023-05-22,32,Young Professional
5654,Michael Miller,Male,1992,Astoria,2021-08-03,31,Young Professional
5655,Emily Jones,Female,1994,Hell's Kitchen,2021-10-09,29,Young Professional
5656,Grace Brown,Female,1986,Lower Manhattan,2021-04-04,37,Family
5657,David Harris,Male,1991,Hell's Kitchen,2021-10-06,32,Young Professional
5658,William Jackson,Male,1970,Lower Manhattan,2021-09-23,53,Mature
5659,Michael Johnson,Male,1987,Hell's Kitchen,2022-12-11,36,Family
5660,William Jackson,Female,1993,Hell's Kitchen,2021-12-29,30,Young Professional
5661,William Davis,Male,1975,Lower Manhattan,2022-09-21,48,Family
5662,Emma Smith,Female,1972,Lower Manhattan,2022-06-30,51,Mature
5663,John Wilson,Female,1977,Astoria,2021-09-18,46,Family
5664,Daniel Johnson,Female,1985,Astoria,2022-10-21,38,Family
5665,Alex Brown,Female,1966,Lower Manhattan,2023-02-21,57,Mature
5666,Grace Thomas,Male,2002,Lower Manhattan,2021-02-08,21,Student
5667,Grace Brown,Female,1991,Lower Manhattan,2022-10-05,32,Young Professional
5668,Olivia Harris,Female,1996,Lower Manhattan,2023-05-17,27,Young Professional
5669,Emily Anderson,Female,1999,Astoria,2022-05-30,24,Student
5670,David White,Female,1988,Astoria,2021-08-15,35,Family
5671,Grace Anderson,Male,1996,Astoria,2021-03-24,27,Young Professional
5672,Olivia Harris,Female,1988,Lower Manhattan,2022-09-11,35,Family
5673,David Miller,Male,1996,Lower Manhattan,2021-04-05,27,Young Professional
5674,Sophia Taylor,Female,1967,Astoria,2023-01-05,56,Mature
5675,James Wilson,Male,1998,Astoria,2022-12-27,25,Young Professional
5676,Sophia Harris,Male,1982,Astoria,2022-01-16,41,Family
5677,Olivia Williams,Female,1984,Lower Manhattan,2022-07-13,39,Family
5678,Grace Taylor,Female,1977,Hell's Kitchen,2022-02-03,46,Family
5679,John Jackson,Female,1981,Hell's Kitchen,2022-12-02,42,Family
5680,Emily Miller,Male,1984,Lower Manhattan,2021-02-13,39,Family
5681,Robert Harris,Male,1980,Lower Manhattan,2022-04-15,43,Family
5682,Emma Miller,Male,2004,Lower Manhattan,2022-01-07,19,Student
5683,Robert Williams,Female,1985,Lower Manhattan,2022-02-21,38,Family
5684,William Taylor,Male,1997,Hell's Kitchen,2023-05-04,26,Young Professional
5685,Robert Davis,Male,2004,Astoria,2022-04-05,19,Student
5686,Robert Smith,Male,1990,Lower Manhattan,2021-12-03,33,Young Professional
5687,William Johnson,Female,1978,Hell's Kitchen,2022-09-26,45,Family
5688,Sophia Williams,Female,1993,Lower Manhattan,2023-03-29,30,Young Professional
5689,Grace Jackson,Male,1965,Lower Manhattan,2023-01-08,58,Mature
5690,Daniel Harris,Female,1994,Hell's Kitchen,2022-10-01,29,Young Professional
5691,James Taylor,Male,1965,Lower Manhattan,2023-04-13,58,Mature
5692,Daniel Johnson,Male,1983,Hell's Kitchen,2023-03-18,40,Family
5693,James Taylor,Male,1976,Astoria,2021-07-11,47,Family
5694,Olivia White,Female,2000,Lower Manhattan,2021-06-28,23,Student
5695,Michael Jackson,Male,1991,Astoria,2022-02-21,32,Young Professional
5696,Alex Jones,Male,1990,Lower Manhattan,2022-09-02,33,Young Professional
5697,Michael Johnson,Female,1991,Astoria,2023-05-01,32,Young Professional
5698,Olivia Harris,Female,1995,Lower Manhattan,2021-04-01,28,Young Professional
5699,David White,Female,1971,Lower Manhattan,2023-03-10,52,Mature
5700,Olivia Smith,Female,1965,Lower Manhattan,2022-03-21,58,Mature
5701,Emily White,Female,2003,Hell's Kitchen,2022-08-09,20,Student
5702,Alex Johnson,Male,1987,Hell's Kitchen,2022-10-22,36,Family
5703,Robert Smith,Female,1992,Hell's Kitchen,2021-07-14,31,Young Professional
5704,Grace Jackson,Male,1979,Hell's Kitchen,2021-05-28,44,Family
5705,Sophia Taylor,Male,1999,Astoria,2021-11-11,24,Student
5706,Daniel Davis,Female,1967,Lower Manhattan,2023-05-24,56,Mature
5707,Robert Harris,Male,1983,Astoria,2022-10-26,40,Family
5708,Sarah White,Male,1991,Lower Manhattan,2022-03-05,32,Young Professional
5709,William Smith,Male,1983,Astoria,2022-11-22,40,Family
5710,Sophia Anderson,Female,2003,Lower Manhattan,2022-02-12,20,Student
5711,Olivia Jackson,Female,1965,Lower Manhattan,2021-03-25,58,Mature
5712,Thomas Taylor,Male,1995,Astoria,2023-03-19,28,Young Professional
5713,John Martin,Male,2001,Astoria,2023-01-26,22,Student
5714,Grace Thomas,Female,1968,Hell's Kitchen,2023-02-23,55,Mature
5715,Sophia Johnson,Female,1991,Astoria,2022-07-16,32,Young Professional
5716,Sarah Williams,Male,1967,Lower Manhattan,2023-04-16,56,Mature
5717,Emma White,Male,1990,Hell's Kitchen,2023-05-22,33,Young Professional
5718,James Martin,Female,1979,Lower Manhattan,2022-09-03,44,Family
5719,Daniel Johnson,Male,1999,Astoria,2022-11-30,24,Student
5720,Grace Johnson,Female,1974,Hell's Kitchen,2022-08-27,49,Family
5721,William Jackson,Male,1980,Hell's Kitchen,2021-12-04,43,Family
5722,John Smith,Female,1966,Lower Manhattan,2021-07-29,57,Mature
5723,John Johnson,Female,1995,Lower Manhattan,2022-08-10,28,Young Professional
5724,David Harris,Female,1966,Hell's Kitchen,2022-11-08,57,Mature
5725,Grace White,Female,1992,Lower Manhattan,2022-11-28,31,Young Professional
